source_id,ra,dec,Gmag,BPmag,RPmag,parallax,parallax_over_error,ruwe,tmass_id,Jmag,Hmag,Kmag,qual_tmass,wise_id,W1mag,W2mag,qual_wise
5337916682731668992,165.02685304478567,-61.44168946182529,13.649047,14.3879175,12.73406,0.0968577525689598,6.08499,1.2208992,11000645-6126300,11.204,10.586,10.036,AAA,J110006.44-612630.0,9.365,8.956,AABA
5337926269099549056,165.0910094090545,-61.23121593660222,13.118345,13.861679,12.2287,0.0886624857139524,7.9708195,0.9987825,11002186-6113523,10.701,10.087,9.616,AAA,J110021.86-611352.3,9.002,8.672,AABU
5337974815066189184,164.75328310382886,-61.147269711316994,11.936985,12.772894,11.001684,0.1056879450254404,10.517828,0.8882645,10590080-6108502,9.473,8.969,8.645,AAA,J105900.76-610850.3,8.247,8.079,AAAU
5338152837224212992,165.10135665629767,-59.99322359746449,12.869318,13.722048,11.930087,0.1431925267930417,11.160069,1.0977037,11002434-5959357,10.467,9.975,9.649,AAA,J110024.32-595935.5,9.195,8.939,AAAB
5338256844150504960,162.69283183166408,-60.47811020117575,11.909917,12.567914,11.094862,0.1256594353450242,12.465107,0.8678347,10504628-6028412,9.909,9.457,9.123,AAA,J105046.28-602841.2,8.796,8.55,AAAU
5338422591176599040,163.43669695147963,-59.51295631783847,10.42039,10.618641,9.857481,0.0408989554639597,0.59185934,3.0569456,10534480-5930466,9.172,8.962,8.688,AAA,J105344.82-593046.8,8.356,8.078,AAAA
5340433361753214336,165.00294925416577,-57.81644589242612,11.4672785,11.638011,11.168139,0.1007661578135716,5.4273953,0.9948153,11000072-5748592,10.62,10.348,9.693,AAA,J110000.72-574859.2,9.558,9.214,AAAB
5350458670093520640,162.2446327687372,-59.06035615500873,12.046984,12.847848,11.133367,0.137628495756337,12.806802,0.9478456,10485872-5903373,9.711,9.161,8.733,AAA,J104858.70-590337.2,8.198,7.909,AAAU
5350515505419614080,161.15850725452114,-58.807993688751935,12.804269,13.942357,11.715327,0.4143236534203747,26.859612,1.2436811,10443807-5848288,9.88,9.171,8.295,AAA,J104438.05-584828.7,7.906,7.495,AAAU
5350703315744983808,160.40962372813578,-58.77185131597718,8.878115,9.070601,8.517963,0.4230364737155525,29.72136,0.99060386,10413834-5846186,7.889,7.602,7.055,AAA,J104138.31-584618.7,6.789,6.399,AAAA
5351131506811580032,161.13377957035635,-57.83997756638208,13.160983,13.74073,12.415005,0.1111283279890912,6.4862857,1.6627238,10443211-5750238,10.838,10.272,9.675,AAA,J104432.12-575023.9,9.022,8.585,AAAA
5351703390282380800,156.4853928811986,-57.81207704106996,11.677124,12.866863,10.585621,0.2497342302480501,17.432684,0.9913668,10255650-5748435,8.808,8.2,7.833,AAA,J102556.50-574843.4,7.372,7.214,AAAA
5588584477463342592,116.45998496395438,-34.330124858876296,10.142432,10.706409,9.414267,0.2717012360223782,19.897974,1.1676553,07455041-3419483,8.452,8.11,7.545,AAA,J074550.39-341948.4,7.199,6.921,AAAA
5595121310305893760,116.24257735862656,-31.90819321041582,9.924923,10.248883,9.41237,0.2701341699970555,19.134985,1.173825,07445822-3154294,8.57,8.322,7.928,AAA,J074458.22-315429.5,7.484,7.187,AAAA
5617746515133032448,110.093183923291,-23.732361570769584,13.64244,14.276089,12.836024,0.0648395168308787,4.568519,1.0353959,07202236-2343564,11.651,11.251,10.881,AAA,J072022.36-234356.4,10.34,9.989,AAAB
5829299664809018880,240.9555440417312,-62.69336862323685,9.9238,9.974448,9.736613,0.2203094429080843,12.644679,0.91921395,16034933-6241359,9.48,9.306,9.088,AAA,J160349.33-624136.0,8.596,8.307,AAAA
5850593970891000576,205.81810835437912,-67.40140372416812,9.527805,9.587978,9.355399,0.3149238285289604,19.692928,0.9338767,13431636-6724048,9.088,8.752,8.01,AAA,J134316.35-672405.0,7.297,6.81,AAAA
5851583256480676864,207.2686426351877,-65.69893323580963,12.531686,12.842128,12.0171175,0.1225612828825579,11.084134,0.8191817,13490449-6541561,11.304,10.984,10.541,AAA,J134904.46-654156.1,9.885,9.539,AAAB
5858741184645789184,198.463728110186,-65.30247868766084,13.223188,13.630397,12.608176,0.0753930467958125,6.0999722,0.9350869,13135131-6518089,11.891,11.568,11.209,AAA,J131351.29-651808.9,10.514,10.24,AAAB
5861676086032316288,194.18962856304603,-64.7459407957458,14.639397,15.536686,13.676794,0.0558782014305649,2.8780694,0.980452,12564553-6444453,12.169,11.573,11.145,AAA,J125645.50-644445.3,10.467,10.134,AAAB
5862310195003201152,195.7960697933404,-63.7045456011694,18.229523,20.814013,16.42826,-0.2313629722935054,-0.83501977,2.481907,13031108-6342162,13.131,11.921,11.049,AAA,J130311.09-634216.5,10.357,10.037,AAAB
5862430969485396224,198.18887097625048,-63.09777707514263,19.395086,21.93462,17.700314,0.2076396380526352,0.691595,1.1654971,13124535-6305520,13.057,11.336,10.26,AAA,J131245.33-630551.9,9.305,8.765,AACU
5862501617432628608,198.1060715753061,-62.74494287686916,15.039383,18.254295,13.502635,0.2413277362115694,4.508026,1.0501658,13122546-6244417,9.809,8.477,7.649,AAA,J131225.46-624441.7,6.97,6.491,AAAA
5862503163620954752,198.08871244865333,-62.67013340742268,16.292429,18.919996,14.138557,-1.2371063183997772,-2.3109288,5.333962,13122130-6240125,10.752,9.571,8.773,AAA,J131221.28-624012.6,8.17,7.904,AAUU
5862512097153573120,197.5502563377736,-62.65183362692851,15.102818,17.276125,13.706079,0.2052990747636868,6.0414314,0.99104005,13101207-6239065,11.055,10.091,9.315,AAA,J131012.06-623906.5,8.708,8.227,AABB
5862643935490696960,191.46349005384147,-64.16056941499019,13.930864,15.458306,12.718223,0.0645530803273427,4.1927004,1.0033798,12455125-6409380,10.439,9.68,9.058,AAA,J124551.25-640938.0,8.399,7.851,AAAA
5862698361319773184,192.03167530746515,-63.64439166353671,14.193965,16.201029,12.863788,0.0118402704327427,0.56120545,1.0224684,12480762-6338397,10.288,9.436,8.837,AAA,J124807.62-633839.7,8.231,7.828,AAAA
5862754470762223488,193.93431439744995,-63.59723932808624,17.745888,20.902428,16.164843,0.2062376421759223,2.266307,0.91507393,12554426-6335500,12.483,11.12,10.22,AAA,J125544.26-633550.0,9.622,9.26,AABU
5862973720242127744,191.56720269710925,-62.95652373644762,16.461222,18.643902,15.080275,0.1598256551617228,2.936591,1.0322275,12461614-6257234,12.184,11.216,10.555,AAA,J124616.14-625723.5,9.845,9.452,AAAB
5864010933331665280,203.1822336000744,-65.02441614426957,12.335865,12.747328,11.70861,0.1623783486378516,14.952299,0.863425,13324375-6501278,10.851,10.48,10.094,AAA,J133243.75-650127.8,9.544,9.209,AAAB
5865360897441115904,203.3754258286447,-62.317011321736366,10.2331505,10.593786,9.656582,0.3164496641606595,20.464779,0.9640684,13333011-6219012,8.774,8.489,8.005,AAA,J133330.11-621901.2,7.672,7.352,AAAA
5865749780941355904,203.7579605677861,-61.97734813680388,13.271571,14.8523035,12.05676,0.2575641027350671,11.266493,1.7630105,13350193-6158384,10.005,9.309,8.76,AAA,J133501.89-615838.3,8.035,7.635,AAAA
5866435047236526848,210.63925708403457,-61.34094609553746,19.317846,21.978401,17.534702,0.0781723449093479,0.26202857,1.1975598,14023344-6120273,13.278,11.575,10.282,AAA,J140233.41-612027.3,9.286,8.665,AAAB
5866501365851281024,211.5150178114663,-60.45823011328763,14.590826,16.689531,13.229175,0.1870748736100548,6.510004,0.9310436,14060361-6027295,10.835,10.122,9.391,AAA,J140603.61-602729.6,9.003,8.676,AAAB
5866506721648610816,213.1522185813765,-61.7591253359906,20.277477,21.771996,18.297956,0.0768942752960315,0.08356941,1.6136076,14123654-6145326,13.58,11.332,9.713,AAA,J141236.53-614532.7,8.166,7.394,AAAA
5866654507192171904,215.1280687219721,-60.80617031909718,20.514473,21.717386,18.691967,1.0314913016997942,1.252359,1.219595,14203074-6048221,13.619,11.632,10.383,AAA,J142030.74-604822.2,9.264,8.616,AAAA
5866708280185028992,215.34638512146725,-60.30115150582683,16.918383,20.630194,15.329658,0.1704747184993299,1.4667512,1.1645705,14212314-6018041,11.68,10.425,9.619,AAA,J142123.13-601804.1,8.929,8.462,AAAA
5867123139651286528,208.95181676023464,-61.16346294507219,11.437988,12.479162,10.388837,0.2796529616692845,11.521706,1.4341173,13554846-6109484,8.913,8.369,7.697,AAA,J135548.43-610948.5,7.098,6.726,AAAA
5868410289859556480,202.06611304759045,-62.10654309227397,17.473118,20.645021,15.928733,-0.0676939746490997,-0.726489,1.0303227,13281587-6206235,12.525,11.4,10.683,AAA,J132815.86-620623.3,9.897,9.491,AAAB
5868477256969661824,199.59727216765648,-62.47256544080703,13.588581,14.578042,12.57965,0.2125856402680457,15.101646,0.99262553,13182335-6228211,10.896,10.328,9.888,AAA,J131823.34-622821.2,9.341,8.986,AAAB
5868490073153134592,199.5042801197145,-62.43465792904176,11.524111,12.098149,10.767497,0.2722257861456949,17.034637,1.0348219,13180103-6226047,9.753,9.384,8.811,AAA,J131801.03-622604.7,8.508,8.239,AAAA
5876692803522748928,229.58645114940697,-59.63816752197172,12.508653,13.484351,11.495204,0.1564735967907673,10.982916,1.0241531,15182075-5938173,9.898,9.385,8.749,AAA,J151820.75-593817.3,8.307,7.907,AAAA
5876711014185935232,228.740452484073,-59.841744710505296,11.140757,11.543457,10.093388,0.3913193631993594,1.4550242,13.429152,15145771-5950301,8.928,8.481,8.148,AAA,J151457.71-595030.2,7.712,7.344,AAAA
5876717993562192768,229.2466422555192,-59.610429388411056,15.980978,17.55343,14.732035,0.0993847946890831,2.3027744,1.1744909,15165920-5936374,12.717,12.0,11.291,AAA,J151659.24-593637.7,10.707,10.38,AABB
5876955556746594048,228.88591255013543,-59.04187404307218,11.188971,11.831887,10.353836,0.2900468393433369,13.649509,1.1094444,15153262-5902307,9.278,8.858,8.452,AAA,J151532.63-590230.7,7.886,7.556,AAAA
5877138831615057792,229.1539619045356,-58.166345270284,13.420536,15.1680765,12.146987,0.1874754563185691,4.5195737,2.5213888,15163696-5809587,9.862,9.176,8.82,AAA,J151636.94-580958.7,8.407,8.239,AAUU
5877142611191579904,228.91426510792337,-58.13781266490032,13.451188,15.533161,12.089715,0.3002260985100651,4.9954,0.89875,15153943-5808159,9.372,8.461,7.74,AAA,J151539.42-580816.0,7.069,6.633,AAAA
5877171164129749504,229.4428706163216,-57.94979777878176,15.443135,18.054201,13.648171,0.2632683167511088,2.8184383,1.3347329,15174630-5756592,10.343,9.261,8.46,AAA,J151746.29-575659.2,7.669,7.396,AAAA
5878338708038978304,218.1570385677184,-61.49837907558216,12.205279,13.215109,11.202055,0.2450921815382042,19.962183,0.8746026,14323770-6129541,9.793,9.363,9.063,AAA,J143237.69-612954.1,8.74,8.527,AAAB
5879035832756714112,221.72317209297785,-59.32731855147802,14.659251,18.859325,13.028572,0.1504583153528774,1.2148573,1.1332711,14465358-5919382,8.929,7.603,6.819,AAA,J144653.57-591938.2,6.026,5.626,AAAU
5879722512132456192,226.04648733061225,-58.456041387329854,17.094109,20.983294,15.387331,0.0183713433193108,0.10470178,1.6275631,15041116-5827217,11.347,10.01,9.096,AAA,J150411.13-582721.5,8.166,7.777,AAAA
5882956313277086336,230.81918041247596,-57.73885213003472,12.643208,14.126894,11.44103,0.3649593252861778,16.168596,1.111532,15231661-5744198,9.588,9.02,8.617,AAA,J152316.60-574419.8,8.029,7.769,AAAA
5883143260293256064,230.14963531890805,-57.45333406685967,20.65819,21.874342,18.83052,-0.9594663587614498,-0.72524524,1.0959679,15203591-5727119,13.883,12.146,11.057,AAA,J152035.91-572712.1,9.995,9.443,AAAB
5883566881502595968,234.4437656306877,-56.14597413918702,18.549458,21.698742,16.88562,0.0579211605913144,0.23141725,1.2785497,15374651-5608454,13.124,11.38,9.957,AAA,J153746.51-560845.4,8.554,7.858,AAAA
5933406236095064960,242.91359183197497,-52.09607871908078,14.239495,16.7279,12.821233,0.1369462122113747,3.9191947,0.93606013,16113927-5205458,10.161,9.251,8.464,AAA,J161139.26-520545.8,7.928,7.466,AAAA
5934577009808707200,246.6551097683713,-50.32305033752425,13.589657,15.423603,12.276728,0.1717634591337767,6.3297315,1.0699961,16263723-5019228,9.963,9.183,8.5,AAA,J162637.23-501922.9,7.807,7.415,AAAA
5940101437255609984,251.9418113969948,-45.98470049626529,16.844965,21.217539,15.175386,0.1640556335737993,1.1972024,1.458536,16474603-4559049,11.116,9.837,9.098,AAA,J164746.03-455904.9,8.575,8.233,AABB
5941555884987750144,247.07177533877584,-48.29466856548482,13.549913,15.644245,12.130233,0.28554586556397,9.15973,1.1592594,16281722-4817407,9.763,8.997,8.364,AAA,J162817.26-481741.1,7.547,7.246,AAAC
5942388180949371904,246.5839346324873,-45.99605515061673,15.222723,16.51493,14.090091,0.0532852161651819,1.7054266,1.0201584,16262015-4559457,12.027,10.732,9.459,AAA,J162620.15-455945.7,8.136,7.456,AAAA
5942844680092000256,249.3499255053535,-46.44132493227599,13.773248,15.789637,12.456736,0.1709636056985616,8.1374235,0.9083539,16372399-4626287,10.27,9.594,8.933,AAA,J163723.98-462628.8,8.35,7.902,AAAA
5942909761801240576,248.5726640224701,-46.14807056151594,14.230166,16.150944,12.922993,0.0936302030824568,4.1213384,0.9798236,16341745-4608530,10.677,9.883,9.118,AAA,J163417.45-460852.9,7.969,7.433,AAAA
5943179829303158656,251.0444938376108,-45.40684347632684,14.760683,17.734465,13.268752,0.1596405447216144,1.7517858,0.8695595,16441069-4524246,10.062,9.002,8.291,AAA,J164410.69-452424.5,7.539,7.034,AAAA
5943206251936707456,251.7225976130368,-45.59972944508089,16.108942,19.944006,14.502866,0.0921547836377922,0.7287746,1.2398223,16465342-4535590,10.751,9.525,8.729,AAA,J164653.42-453558.9,7.913,7.405,AAAB
5944311432943167744,248.51489685209157,-43.67358017442688,14.181843,15.337548,13.120281,0.0928067341287594,4.63353,1.0692478,16340358-4340248,11.625,11.123,10.522,AAA,J163403.58-434024.8,9.988,9.549,AAAB
5951318036426102656,257.7276072197437,-46.60017702329062,12.048135,12.583439,11.312214,0.1931241749920272,12.081227,1.1676632,17105462-4636005,10.264,9.889,9.528,AAA,J171054.62-463600.6,9.002,8.676,AAAB
5952632262112862080,261.3470103933588,-43.492072469961926,10.126102,10.347543,9.733815,0.1953157633457165,10.68132,0.93916976,17252327-4329314,9.503,9.222,8.822,AAA,J172523.28-432931.4,8.319,7.898,AAAA
5963218085100054656,255.66826050235792,-45.98764866149856,11.072141,12.294658,9.981694,0.3772805589478359,18.977156,0.8198436,17024037-4559154,8.294,7.756,7.116,AAA,J170240.37-455915.4,6.706,6.168,AAAA
5963639571706070400,256.0193088945688,-45.20419862614736,11.585159,12.273957,10.751688,0.2397932430710653,12.419244,1.130441,17040463-4512151,9.475,9.043,8.692,AAA,J170404.63-451214.9,8.258,7.895,AAAA
5964447648351695488,252.7401342221013,-43.674380110070736,15.247397,18.264486,13.739231,0.2335797339315042,4.200824,1.0388516,16505763-4340277,10.647,9.414,8.318,AAA,J165057.62-434027.7,7.082,6.392,AAAA
5964827495242056704,252.83053616015965,-43.44869719531623,19.959032,21.634338,18.142128,-1.0120011736958403,-1.5056754,1.2015512,16511932-4326552,13.562,11.934,10.946,AAA,J165119.33-432655.4,9.936,9.467,AAAU
5972068668365594880,258.145293438872,-40.62047032367301,18.330929,21.457071,16.68068,-0.7903746117355996,-3.4683986,0.9487882,17123487-4037135,12.661,11.218,10.409,AAA,J171234.87-403713.5,9.687,9.239,AABU
5972469577791009152,260.09175585015646,-38.946785607752695,13.2096615,14.974903,11.941104,0.2066988249011533,11.079247,0.9984354,17202202-3856483,9.532,8.765,8.199,AAA,J172022.02-385648.3,7.457,7.052,AABA
5972658869920060544,259.7203050631888,-38.83434739450424,10.880772,12.153443,9.7661705,0.2998664675613198,15.328999,0.8950844,17185287-3850035,7.981,7.452,7.085,AAA,J171852.87-385003.5,6.642,6.359,AAAA
5972660411778306304,259.75217292106646,-38.81424667214973,10.1126,11.229834,9.051291,0.2714837968642703,13.16949,0.9356859,17190052-3848513,7.385,6.963,6.578,AAA,J171900.53-384851.3,6.004,5.733,AAAB
5972994594597225216,256.8497699432042,-39.33179563459728,18.495493,21.757496,16.810064,0.0001190539019501,0.00055949634,1.0017183,17072395-3919543,12.494,11.124,10.259,AAA,J170723.96-391954.4,9.506,9.03,AAAB
5978784313590016512,259.70718993495046,-33.961486860335505,11.734806,12.823287,10.677207,0.3446577367195238,17.690418,0.9484246,17184971-3357413,9.033,8.564,8.052,AAA,J171849.71-335741.2,7.559,7.201,AAAA
5981436099432247808,240.10522840832735,-52.05823265665535,17.792835,21.268883,16.138645,-0.2337996306184369,-1.3853735,1.1010689,16002526-5203296,12.015,10.651,9.882,AAA,J160025.24-520329.5,8.877,8.391,AAAB
5981484198751444096,241.75607348674544,-51.97183467174194,18.672155,21.6247,16.976858,-0.2014611405963074,-0.70811415,1.1210921,16070146-5158184,12.565,11.137,10.271,AAA,J160701.46-515818.5,9.426,8.976,AAAB
5981624837477220992,239.98630057657903,-51.99165897108821,16.79187,20.686949,15.112214,-0.1384005623140485,-0.9541852,1.2387916,15595671-5159299,10.875,9.523,8.659,AAA,J155956.72-515929.9,7.724,7.226,AAAA
6053591923647688064,189.5781398507561,-63.40547181093206,17.833487,20.259842,16.163904,0.848443128910113,2.5729244,3.612318,12381878-6324197,12.928,11.758,10.964,AAA,J123818.75-632419.8,10.148,9.604,AAAB
6053731497237581568,187.1745795951736,-63.42947272150557,16.936295,19.121979,15.545306,0.0158434822947142,0.24046952,0.9887068,12284191-6325461,12.779,11.831,10.942,AAA,J122841.90-632546.0,10.381,9.98,AAAA
6053747229666708864,187.21239549552843,-63.28336584638412,18.00283,20.338867,16.559507,0.0824297834995698,0.7167403,1.0128232,12285099-6317002,13.561,12.552,11.837,AAA,J122850.99-631700.1,11.088,10.642,AABU
6053899825584290432,187.51606176719915,-62.83809419555597,17.814573,20.474987,16.306581,-0.1106670464656778,-0.92835295,1.1082364,12300386-6250171,13.159,12.049,11.087,AAA,J123003.87-625017.1,10.536,10.087,AAAA
6054132505411481984,183.25975602349808,-63.70705331270991,14.861817,15.868959,13.822272,0.0275276868678656,1.2575836,1.0581907,12130235-6342254,12.076,11.418,10.919,AAA,J121302.34-634225.3,10.334,9.991,AAAB
6054384023029223168,182.2186305441413,-62.84851266314684,19.445301,21.369541,17.608284,0.0535362815858868,0.16734686,1.144047,12085247-6250546,13.344,11.674,10.473,AAA,J120852.47-625054.6,9.796,9.222,AABU
6054388829058029312,182.97524914601337,-63.2843807393576,18.404125,19.580233,16.542751,0.2091015782593707,1.42063,1.0375926,12115407-6317037,13.438,12.05,11.536,AAA,J121154.02-631703.7,11.095,11.202,AABB
6054397075394503040,183.4115827321092,-63.14945957920773,14.59758,16.561857,13.2663,0.0629490950840567,2.5093045,1.0629245,12133878-6308580,10.56,9.644,9.032,AAA,J121338.79-630858.0,8.449,8.058,AAAA
6054457174893385728,182.7606039306776,-62.96323001986537,17.411972,20.4015,15.801644,-0.0459397767415961,-0.42361742,1.120045,12110256-6257476,12.017,10.702,9.845,AAA,J121102.55-625747.5,9.094,8.647,AAAU
6054468822847266048,183.36778694363352,-62.69528619206139,19.31427,21.794119,17.661722,0.086072200342944,0.2749337,1.0535903,12132829-6241429,14.052,12.666,11.533,AAA,J121328.27-624143.0,10.947,10.611,AAUU
6054478581036542720,182.5331151288375,-62.73872444069969,18.262966,21.466211,16.668282,0.0084517737426552,0.0556024,1.1050628,12100795-6244194,12.753,11.082,9.741,AAA,J121007.96-624419.4,8.776,8.132,AAAA
6055101523064612864,190.96243723578573,-63.08744951875382,10.294653,10.929686,9.493859,0.2638006071854761,15.828531,1.0779955,12435102-6305148,8.316,7.916,7.549,AAA,J124350.99-630514.7,7.114,6.768,AAAA
6057398432929770752,181.7352885601422,-62.6417752466548,15.0375395,16.590153,13.801076,0.0731606686640217,2.6037853,1.3905683,12065647-6238304,11.547,10.818,10.222,AAA,J120656.48-623830.3,9.358,9.06,AAAA
6057676201358478336,181.3279481465918,-62.05281501929893,10.728534,10.766579,10.572518,0.4235454373225628,26.703678,0.8233557,12051871-6203101,10.199,10.079,9.834,AAA,J120518.71-620310.0,9.579,9.287,AAAB
6062353145875545600,199.6166136756363,-58.13713256237296,9.057566,9.157928,8.897137,0.5014254454702882,28.753819,1.0458119,13182800-5808137,8.411,8.206,7.555,AAA,J131827.99-580813.6,7.408,7.047,AAAA
1825407490781545216,293.5434373108962,19.37054716669743,13.938767,15.405137,12.686972,0.2057957110980339,1.445526,9.596338,19341042+1922141,10.664,10.017,9.576,AAA,J193410.52+192213.7,8.097,8.02,AAAU
2032145466709678464,297.07608656660057,30.447939579367883,12.69563,13.16496,12.029373,0.1423260586142375,13.016135,0.9190932,19481826+3026526,11.083,10.72,10.404,AAA,J194818.24+302652.5,9.778,9.458,AAAB
2057563358004716928,305.38218952061635,36.92019049365809,9.337414,9.979942,8.533436,0.5024163818123747,44.51923,1.0313152,20213172+3655127,7.339,6.929,6.535,AAA,J202131.75+365512.7,5.642,5.388,AAAA
2059076148587289728,301.488834489061,35.78834615644555,6.7464223,6.811207,6.561241,0.5380353041993117,24.102991,1.0697247,20055731+3547181,6.319,6.315,6.247,AAA,J200557.29+354718.3,5.437,5.426,AAAA
4038875335491155328,271.9620802736875,-35.173677165790224,14.571697,14.643954,14.309642,0.1335800481902398,5.03332,0.93413275,18075089-3510251,13.786,13.519,13.272,AAA,J180750.90-351024.3,13.148,12.906,AACU
4053636485258105472,263.9017386237294,-33.93270977574371,11.605036,12.463909,10.672386,0.3947526262316361,21.48229,0.8665278,17353641-3355577,9.303,8.914,8.645,AAA,J173536.46-335558.1,8.209,7.89,AAAA
4056952612330664064,265.3062971815582,-30.06141914377464,20.111113,22.046812,18.354422,-2.354730692611185,-2.4624286,1.1685191,17411351-3003409,13.52,11.699,10.558,AAA,J174113.55-300340.2,9.395,8.848,AACU
4069557997737704960,269.9509173872219,-22.24786338267408,16.436249,19.42192,14.886448,0.0509133300963049,0.48633733,1.0202706,17594822-2214521,11.396,10.29,9.474,AAA,J175948.22-221452.5,8.639,8.207,AAAA
4094936822058475136,271.77150435452126,-20.254648046842387,19.390759,20.941416,18.185097,-0.2717609327527571,-0.8178134,0.9784021,18070516-2015163,14.867,12.671,11.162,AAA,J180705.16-201516.2,10.052,9.476,AABA
4095125220807894400,271.9873420403769,-19.39913728587429,9.210921,9.820375,8.414058,0.5240777871058655,26.566357,1.001202,18075695-1923568,7.118,6.716,6.223,AAA,J180756.95-192356.6,5.33,4.999,AAAA
4095702533139975168,273.23814746814264,-18.02399784542864,15.851981,19.420347,14.257655,0.2008854862341237,1.5574269,1.0823362,18125713-1801263,10.639,8.664,8.046,AAA,J181257.05-180125.7,6.783,6.761,AAAB
4095728440383641344,273.34371417091336,-17.897317140186814,15.163286,18.13192,13.656455,0.2808902862981711,4.797686,1.0830175,18132248-1753503,10.305,9.269,8.659,AAA,J181322.46-175350.6,7.795,7.391,AAAA
4152574080574698752,276.5254971974058,-13.06959860783141,13.273623,14.974079,12.02381,0.3336338053711135,20.801296,1.0256708,18260611-1304104,9.589,8.822,8.299,AAA,J182606.06-130408.9,7.346,7.053,AAAU
4153009457139196032,276.76788547339135,-12.381305831915643,11.489074,12.920021,10.323075,0.3111734859141217,11.773006,0.8552716,18270427-1222526,8.209,7.566,6.955,AAA,J182704.29-122252.3,6.11,5.519,AAAA
4154273822474507136,276.2509760287781,-10.556588816792075,16.568026,19.117973,15.124796,0.1540590330456671,1.3568258,0.99829143,18250024-1033236,12.21,11.236,10.611,AAA,J182500.27-103324.0,9.684,9.312,AAAB
4155087293585479552,277.8188576064685,-10.15695913357987,13.101437,15.268478,11.732878,0.078886284999101,2.350951,1.1150858,18311653-1009250,9.093,8.287,7.632,AAA,J183116.51-100925.0,6.82,6.648,AAAA
4252854660635487360,279.61337339047464,-7.179224933039862,20.260538,21.684223,18.318832,-2.0559031793356737,-1.5190606,1.0904809,18382716-0710447,13.643,11.727,10.589,AAA,J183827.16-071044.9,9.628,9.065,AACU
4252915412949854208,279.07199803632136,-7.085316799795849,18.211533,21.70367,15.976214,1.804988347912469,3.8947318,2.486415,18361729-0705072,10.343,8.399,7.381,AAA,J183617.22-070506.4,4.833,4.435,AAAU
4253520659831494784,281.5627179347139,-5.70587149865165,15.424965,17.068892,14.187141,0.165413989105243,4.4877577,1.0865564,18461505-0542210,12.104,11.406,10.926,AAA,J184615.07-054221.3,10.281,9.966,AAAB
4254678995275751808,285.9959286468532,-4.317222317290084,10.847903,11.210781,10.286436,0.1359114720981432,9.219032,0.87083375,19035902-0419018,9.524,9.282,8.917,AAA,J190359.00-041901.8,8.402,7.995,AAAA
4258462655287419776,280.5262821077134,-3.806261798863277,18.654482,22.432755,16.917244,0.2333230528811575,0.62101465,1.2771901,18420630-0348224,11.946,10.216,9.162,AAA,J184206.29-034822.5,8.261,7.614,AAAB
4258557110213184896,280.69550194647564,-3.2214827775416386,16.7517,18.290924,15.57106,0.2755378763679174,4.0547075,0.93332946,18424692-0313172,13.508,12.834,12.325,AAA,J184246.89-031315.5,11.581,11.05,AAAA
4258706295872782592,281.0860656790419,-2.614234256545904,18.032547,21.423435,16.418505,-0.2542064085636443,-1.2518178,1.1650741,18442065-0236510,12.744,11.571,10.72,AAA,J184420.66-023650.9,9.94,9.605,AABU
4260047188967522304,282.3639085349359,-1.072428013025948,15.179286,17.425602,13.774144,0.190387144789102,4.347068,1.1021825,18492733-0104207,10.943,10.068,9.473,AAA,J184927.34-010420.4,8.812,8.498,AAAU
4260073263704313728,281.5040561286331,-1.2430533139464055,18.330126,21.433327,16.662516,0.2426973821823099,1.0154569,1.1067483,18460097-0114349,12.759,11.425,10.642,AAA,J184600.87-011432.6,9.029,8.719,AABU
4260190366014987904,280.8424153438697,-1.0603658258009798,15.112798,16.889744,13.850858,0.0348586611085629,0.9966478,1.0588934,18432217-0103371,11.496,10.782,10.225,AAA,J184322.19-010337.0,9.472,9.111,AAAB
4266263411103249920,283.18204017405003,0.1448944445520222,19.562067,22.059324,17.899591,0.6549191782716495,0.96728086,1.204849,18524369+0008415,12.49,10.684,9.614,AAA,J185243.69+000841.9,8.708,8.153,AAAC
4306688266055108480,285.6764552270786,6.912438176025605,18.46539,22.002274,16.85714,0.2310645276528785,1.0151072,1.2183925,19024235+0654450,13.109,11.619,11.05,AAA,J190242.37+065444.8,10.586,10.682,AABB
4309211331708602240,287.52666547078326,9.757059731883295,19.872734,21.254868,18.344946,-0.7530555104328535,-1.1669768,1.2713488,19100639+0945254,14.727,13.441,12.625,AAA,J191006.36+094525.6,11.751,11.4,AAUU
4319406076548902784,289.6306309230158,13.72753945997813,19.381126,21.406166,17.674763,-0.5082903400925565,-1.2738941,1.1571219,19183135+1343392,12.788,11.035,9.966,AAA,J191831.34+134339.0,8.807,8.222,AAAB
4319620373924501120,290.72335381240794,14.147175613176517,18.79341,22.10745,17.038511,0.0004000841201976,0.0012962326,1.1098298,19225361+1408498,12.668,10.915,9.676,AAA,J192253.59+140850.6,8.508,7.865,AAAA
4515628288919542784,292.06504277895215,19.555957236943883,11.934921,13.087426,10.853489,0.1319009604375606,6.657162,1.1653619,19281561+1933214,9.298,8.74,8.214,AAA,J192815.62+193321.5,7.795,7.42,AAAA
5242117089256813568,162.9120581586133,-60.9430177366451,12.382786,13.053951,11.559255,0.1200523409672492,12.152253,0.9382283,10513890-6056348,10.249,9.826,9.558,AAA,J105138.88-605634.7,9.144,8.983,AAAB
5255677056923564544,156.07661505665104,-57.80825907393273,12.074918,13.5858555,10.855443,0.1967170983871348,10.382338,1.0483736,10241839-5748297,8.653,7.797,7.18,AAA,J102418.39-574830.1,6.118,5.764,AAZZ
